,Date,ProvinceState,Country,Lat,Long,Confirmed,Deaths
15448,2020-03-21,,Sweden,63.0,16.0,1763,20
15449,2020-03-21,,Switzerland,46.8182,8.2275,6575,75
15450,2020-03-21,,Syria,34.802075,38.99681500000001,0,0
15451,2020-03-21,,Taiwan*,23.7,121.0,153,2
15452,2020-03-21,,Tanzania,-6.369,34.8888,6,0
15453,2020-03-21,,Thailand,15.0,101.0,411,1
15454,2020-03-21,,Timor-Leste,-8.874217,125.727539,0,0
15455,2020-03-21,,Togo,8.6195,0.8248,16,0
15456,2020-03-21,,Trinidad and Tobago,10.6918,-61.2225,49,0
15457,2020-03-21,,Tunisia,34.0,9.0,60,1
15458,2020-03-21,,Turkey,38.9637,35.2433,670,9
15459,2020-03-21,,US,37.0902,-95.7129,25489,307
15460,2020-03-21,,Uganda,1.0,32.0,1,0
15461,2020-03-21,,Ukraine,48.3794,31.1656,47,3
15462,2020-03-21,,United Arab Emirates,24.0,54.0,153,2
15463,2020-03-21,Bermuda,United Kingdom,32.3078,-64.7505,2,0
15464,2020-03-21,Cayman Islands,United Kingdom,19.3133,-81.2546,3,1
15465,2020-03-21,Channel Islands,United Kingdom,49.3723,-2.3644,32,0
15466,2020-03-21,Gibraltar,United Kingdom,36.1408,-5.3536,10,0
15467,2020-03-21,Isle of Man,United Kingdom,54.2361,-4.5481,1,0
15468,2020-03-21,Montserrat,United Kingdom,16.7425,-62.1874,1,0
15469,2020-03-21,,United Kingdom,55.3781,-3.4360000000000004,5018,233
15470,2020-03-21,Anguilla,United Kingdom,18.2206,-63.0686,0,0
15471,2020-03-21,British Virgin Islands,United Kingdom,18.4207,-64.64,0,0
15472,2020-03-21,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0,0
15473,2020-03-21,,Uruguay,-32.5228,-55.7658,110,0
15474,2020-03-21,,Uzbekistan,41.3775,64.5853,43,0
15475,2020-03-21,,Venezuela,6.4238,-66.5897,70,0
15476,2020-03-21,,Vietnam,16.0,108.0,94,0
15477,2020-03-21,,West Bank and Gaza,31.9522,35.2332,48,0
15478,2020-03-21,,Zambia,-15.4167,28.2833,2,0
15479,2020-03-21,,Zimbabwe,-20.0,30.0,3,0
15480,2020-03-22,,Afghanistan,33.0,65.0,40,1
15481,2020-03-22,,Albania,41.1533,20.1683,89,2
15482,2020-03-22,,Algeria,28.0339,1.6596,201,17
15483,2020-03-22,,Andorra,42.5063,1.5218,113,1
15484,2020-03-22,,Angola,-11.2027,17.8739,2,0
15485,2020-03-22,,Antigua and Barbuda,17.0608,-61.7964,1,0
15486,2020-03-22,,Argentina,-38.4161,-63.6167,266,4
15487,2020-03-22,,Armenia,40.0691,45.0382,194,0
15488,2020-03-22,Australian Capital Territory,Australia,-35.4735,149.0124,19,0
15489,2020-03-22,New South Wales,Australia,-33.8688,151.2093,669,6
15490,2020-03-22,Northern Territory,Australia,-12.4634,130.8456,5,0
15491,2020-03-22,Queensland,Australia,-28.0167,153.4,259,0
15492,2020-03-22,South Australia,Australia,-34.9285,138.6007,100,0
15493,2020-03-22,Tasmania,Australia,-41.4545,145.9707,22,0
15494,2020-03-22,Victoria,Australia,-37.8136,144.9631,355,0
15495,2020-03-22,Western Australia,Australia,-31.9505,115.8605,120,1
15496,2020-03-22,,Austria,47.5162,14.5501,3582,16
15497,2020-03-22,,Azerbaijan,40.1431,47.5769,65,1
15498,2020-03-22,,Bahamas,25.0343,-77.3963,4,0
15499,2020-03-22,,Bahrain,26.0275,50.55,334,2
15500,2020-03-22,,Bangladesh,23.685,90.3563,27,2
15501,2020-03-22,,Barbados,13.1939,-59.5432,14,0
15502,2020-03-22,,Belarus,53.7098,27.9534,76,0
15503,2020-03-22,,Belgium,50.8333,4.0,3401,75
15504,2020-03-22,,Belize,13.1939,-59.5432,0,0
15505,2020-03-22,,Benin,9.3077,2.3158,2,0
15506,2020-03-22,,Bhutan,27.5142,90.4336,2,0
15507,2020-03-22,,Bolivia,-16.2902,-63.5887,24,0
15508,2020-03-22,,Bosnia and Herzegovina,43.9159,17.6791,126,1
15509,2020-03-22,,Botswana,-22.3285,24.6849,0,0
15510,2020-03-22,,Brazil,-14.235,-51.9253,1546,25
15511,2020-03-22,,Brunei,4.5353,114.7277,88,0
15512,2020-03-22,,Bulgaria,42.7339,25.4858,187,3
15513,2020-03-22,,Burkina Faso,12.2383,-1.5616,75,4
15514,2020-03-22,,Burma,21.9162,95.956,0,0
15515,2020-03-22,,Burundi,-3.3731,29.9189,0,0
15516,2020-03-22,,Cabo Verde,16.5388,-23.0418,3,0
15517,2020-03-22,,Cambodia,11.55,104.9167,84,0
15518,2020-03-22,,Cameroon,3.848,11.5021,40,0
15519,2020-03-22,Alberta,Canada,53.9333,-116.5765,259,1
15520,2020-03-22,British Columbia,Canada,49.2827,-123.1207,424,10
15521,2020-03-22,Grand Princess,Canada,37.6489,-122.6655,13,0
15522,2020-03-22,Manitoba,Canada,53.7609,-98.8139,20,0
15523,2020-03-22,New Brunswick,Canada,46.5653,-66.4619,17,0
15524,2020-03-22,Newfoundland and Labrador,Canada,53.1355,-57.6604,9,0
15525,2020-03-22,Nova Scotia,Canada,44.682,-63.7443,28,0
15526,2020-03-22,Ontario,Canada,51.2538,-85.3232,425,5
15527,2020-03-22,Prince Edward Island,Canada,46.5107,-63.4168,3,0
15528,2020-03-22,Quebec,Canada,52.9399,-73.5491,219,4
15529,2020-03-22,Saskatchewan,Canada,52.9399,-106.4509,52,0
15530,2020-03-22,Diamond Princess,Canada,0.0,0.0,0,1
15531,2020-03-22,Recovered,Canada,0.0,0.0,0,0
15532,2020-03-22,Northwest Territories,Canada,64.8255,-124.8457,0,0
15533,2020-03-22,Yukon,Canada,64.2823,-135.0,0,0
15534,2020-03-22,,Central African Republic,6.6111,20.9394,3,0
15535,2020-03-22,,Chad,15.4542,18.7322,1,0
15536,2020-03-22,,Chile,-35.6751,-71.543,632,1
15537,2020-03-22,Anhui,China,31.8257,117.2264,990,6
15538,2020-03-22,Beijing,China,40.1824,116.4142,522,8
15539,2020-03-22,Chongqing,China,30.0572,107.874,577,6
15540,2020-03-22,Fujian,China,26.0789,117.9874,313,1
15541,2020-03-22,Gansu,China,37.8099,101.0583,136,2
15542,2020-03-22,Guangdong,China,23.3417,113.4244,1413,8
15543,2020-03-22,Guangxi,China,23.8298,108.7881,254,2
15544,2020-03-22,Guizhou,China,26.8154,106.8748,146,2
15545,2020-03-22,Hainan,China,19.1959,109.7453,168,6
15546,2020-03-22,Hebei,China,39.549,116.1306,319,6
15547,2020-03-22,Heilongjiang,China,47.862,127.7615,484,13
15548,2020-03-22,Henan,China,33.882,113.614,1274,22
15549,2020-03-22,Hong Kong,China,22.3,114.2,317,4
15550,2020-03-22,Hubei,China,30.9756,112.2707,67800,3153
15551,2020-03-22,Hunan,China,27.6104,111.7088,1018,4
15552,2020-03-22,Inner Mongolia,China,44.0935,113.9448,75,1
15553,2020-03-22,Jiangsu,China,32.9711,119.455,633,0
15554,2020-03-22,Jiangxi,China,27.614,115.7221,936,1
15555,2020-03-22,Jilin,China,43.6661,126.1923,93,1
15556,2020-03-22,Liaoning,China,41.2956,122.6085,127,2
15557,2020-03-22,Macau,China,22.1667,113.55,24,0
15558,2020-03-22,Ningxia,China,37.2692,106.1655,75,0
15559,2020-03-22,Qinghai,China,35.7452,95.9956,18,0
15560,2020-03-22,Shaanxi,China,35.1917,108.8701,248,3
15561,2020-03-22,Shandong,China,36.3427,118.1498,767,7
15562,2020-03-22,Shanghai,China,31.202,121.4491,404,4
15563,2020-03-22,Shanxi,China,37.5777,112.2922,133,0
15564,2020-03-22,Sichuan,China,30.6171,102.7103,543,3
15565,2020-03-22,Tianjin,China,39.3054,117.323,137,3
15566,2020-03-22,Tibet,China,31.6927,88.0924,1,0
15567,2020-03-22,Xinjiang,China,41.1129,85.2401,76,3
15568,2020-03-22,Yunnan,China,24.974,101.487,176,2
15569,2020-03-22,Zhejiang,China,29.1832,120.0934,1238,1
15570,2020-03-22,,Colombia,4.5709,-74.2973,231,2
15571,2020-03-22,,Congo (Brazzaville),-4.0383,21.7587,3,0
15572,2020-03-22,,Congo (Kinshasa),-4.0383,21.7587,30,1
15573,2020-03-22,,Costa Rica,9.7489,-83.7534,134,2
15574,2020-03-22,,Cote d'Ivoire,7.54,-5.5471,14,0
15575,2020-03-22,,Croatia,45.1,15.2,254,1
15576,2020-03-22,,Cuba,22.0,-80.0,35,1
15577,2020-03-22,,Cyprus,35.1264,33.4299,95,1
15578,2020-03-22,,Czechia,49.8175,15.473,1120,1
15579,2020-03-22,Faroe Islands,Denmark,61.8926,-6.9118,115,0
15580,2020-03-22,Greenland,Denmark,71.7069,-42.6043,4,0
15581,2020-03-22,,Denmark,56.2639,9.5018,1395,13
15582,2020-03-22,,Diamond Princess,0.0,0.0,712,8
15583,2020-03-22,,Djibouti,11.8251,42.5903,1,0
15584,2020-03-22,,Dominica,15.415,-61.371,1,0
15585,2020-03-22,,Dominican Republic,18.7357,-70.1627,202,3
15586,2020-03-22,,Ecuador,-1.8312,-78.1834,789,14
15587,2020-03-22,,Egypt,26.0,30.0,327,14
15588,2020-03-22,,El Salvador,13.7942,-88.8965,3,0
15589,2020-03-22,,Equatorial Guinea,1.5,10.0,6,0
15590,2020-03-22,,Eritrea,15.1794,39.7823,1,0
15591,2020-03-22,,Estonia,58.5953,25.0136,326,0
15592,2020-03-22,,Eswatini,-26.5225,31.4659,4,0
15593,2020-03-22,,Ethiopia,9.145,40.4897,11,0
15594,2020-03-22,,Fiji,-17.7134,178.065,2,0
15595,2020-03-22,,Finland,64.0,26.0,626,1
15596,2020-03-22,French Guiana,France,3.9339,-53.1258,18,0
15597,2020-03-22,French Polynesia,France,-17.6797,149.4068,18,0
15598,2020-03-22,Guadeloupe,France,16.25,-61.5833,58,1
15599,2020-03-22,Mayotte,France,-12.8275,45.1662,11,0
15600,2020-03-22,New Caledonia,France,-20.9043,165.618,4,0
15601,2020-03-22,Reunion,France,-21.1351,55.2471,64,0
15602,2020-03-22,Saint Barthelemy,France,17.9,-62.8333,3,0
15603,2020-03-22,St Martin,France,18.0708,-63.0501,5,0
15604,2020-03-22,Martinique,France,14.6415,-61.0242,44,1
15605,2020-03-22,,France,46.2276,2.2137,16018,674
15606,2020-03-22,,Gabon,-0.8037,11.6094,5,1
15607,2020-03-22,,Gambia,13.4432,-15.3101,1,0
15608,2020-03-22,,Georgia,42.3154,43.3569,54,0
15609,2020-03-22,,Germany,51.0,9.0,24873,94
15610,2020-03-22,,Ghana,7.9465,-1.0232,23,1
15611,2020-03-22,,Greece,39.0742,21.8243,624,15
15612,2020-03-22,,Grenada,12.1165,-61.679,1,0
15613,2020-03-22,,Guatemala,15.7835,-90.2308,19,1
15614,2020-03-22,,Guinea,9.9456,-9.6966,2,0
15615,2020-03-22,,Guinea-Bissau,11.8037,-15.1804,0,0
15616,2020-03-22,,Guyana,5.0,-58.75,19,1
15617,2020-03-22,,Haiti,18.9712,-72.2852,2,0
15618,2020-03-22,,Holy See,41.9029,12.4534,1,0
15619,2020-03-22,,Honduras,15.2,-86.2419,26,0
15620,2020-03-22,,Hungary,47.1625,19.5033,131,6
15621,2020-03-22,,Iceland,64.9631,-19.0208,568,1
15622,2020-03-22,,India,21.0,78.0,396,7
15623,2020-03-22,,Indonesia,-0.7893,113.9213,514,48
15624,2020-03-22,,Iran,32.0,53.0,21638,1685
15625,2020-03-22,,Iraq,33.0,44.0,233,20
15626,2020-03-22,,Ireland,53.1424,-7.6921,906,4
15627,2020-03-22,,Israel,31.0,35.0,883,1
15628,2020-03-22,,Italy,43.0,12.0,59138,5476
15629,2020-03-22,,Jamaica,18.1096,-77.2975,19,1
15630,2020-03-22,,Japan,36.0,138.0,1101,41
15631,2020-03-22,,Jordan,31.24,36.51,112,0
15632,2020-03-22,,Kazakhstan,48.0196,66.9237,60,0
15633,2020-03-22,,Kenya,-0.0236,37.9062,15,0
15634,2020-03-22,,"Korea, South",36.0,128.0,8961,111
15635,2020-03-22,,Kosovo,42.602636,20.902977,0,0
15636,2020-03-22,,Kuwait,29.5,47.75,188,0
15637,2020-03-22,,Kyrgyzstan,41.2044,74.7661,14,0
15638,2020-03-22,,Laos,19.85627,102.495496,0,0
15639,2020-03-22,,Latvia,56.8796,24.6032,139,0
15640,2020-03-22,,Lebanon,33.8547,35.8623,248,4
15641,2020-03-22,,Liberia,6.4281,-9.4295,3,0
15642,2020-03-22,,Libya,26.3351,17.228331,0,0
15643,2020-03-22,,Liechtenstein,47.14,9.55,37,0
15644,2020-03-22,,Lithuania,55.1694,23.8813,143,1
15645,2020-03-22,,Luxembourg,49.8153,6.1296,798,8
15646,2020-03-22,,MS Zaandam,0.0,0.0,0,0
15647,2020-03-22,,Madagascar,-18.7669,46.8691,3,0
15648,2020-03-22,,Malawi,-13.254307999999998,34.301525,0,0
15649,2020-03-22,,Malaysia,2.5,112.5,1306,10
15650,2020-03-22,,Maldives,3.2028,73.2207,13,0
15651,2020-03-22,,Mali,17.570692,-3.996166000000001,0,0
15652,2020-03-22,,Malta,35.9375,14.3754,90,0
15653,2020-03-22,,Mauritania,21.0079,10.9408,2,0
15654,2020-03-22,,Mauritius,-20.2,57.5,28,2
15655,2020-03-22,,Mexico,23.6345,-102.5528,251,2
15656,2020-03-22,,Moldova,47.4116,28.3699,94,1
15657,2020-03-22,,Monaco,43.7333,7.4167,23,0
15658,2020-03-22,,Mongolia,46.8625,103.8467,10,0
15659,2020-03-22,,Montenegro,42.5,19.3,21,0
15660,2020-03-22,,Morocco,31.7917,-7.0926,115,4
15661,2020-03-22,,Mozambique,-18.665695,35.529562,1,0
15662,2020-03-22,,Namibia,-22.9576,18.4904,3,0
15663,2020-03-22,,Nepal,28.1667,84.25,1,0
15664,2020-03-22,Aruba,Netherlands,12.5186,-70.0358,9,0
15665,2020-03-22,Curacao,Netherlands,12.1696,-68.99,3,1
15666,2020-03-22,Sint Maarten,Netherlands,18.0425,-63.0548,1,0
15667,2020-03-22,,Netherlands,52.1326,5.2913,4204,179
15668,2020-03-22,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,0,0
15669,2020-03-22,,New Zealand,-40.9006,174.886,102,0
15670,2020-03-22,,Nicaragua,12.8654,-85.2072,2,0
15671,2020-03-22,,Niger,17.6078,8.0817,2,0
15672,2020-03-22,,Nigeria,9.082,8.6753,30,0
15673,2020-03-22,,North Macedonia,41.6086,21.7453,115,1
15674,2020-03-22,,Norway,60.472,8.4689,2385,7
15675,2020-03-22,,Oman,21.0,57.0,55,0
15676,2020-03-22,,Pakistan,30.3753,69.3451,776,5
15677,2020-03-22,,Panama,8.538,-80.7821,313,3
15678,2020-03-22,,Papua New Guinea,-6.315,143.9555,1,0
15679,2020-03-22,,Paraguay,-23.4425,-58.4438,22,1
15680,2020-03-22,,Peru,-9.19,-75.0152,363,5
15681,2020-03-22,,Philippines,13.0,122.0,380,25
15682,2020-03-22,,Poland,51.9194,19.1451,634,7
15683,2020-03-22,,Portugal,39.3999,-8.2245,1600,14
15684,2020-03-22,,Qatar,25.3548,51.1839,494,0
15685,2020-03-22,,Romania,45.9432,24.9668,433,3
15686,2020-03-22,,Russia,60.0,90.0,367,1
15687,2020-03-22,,Rwanda,-1.9403,29.8739,19,0
15688,2020-03-22,,Saint Kitts and Nevis,17.357822,-62.782998,0,0
15689,2020-03-22,,Saint Lucia,13.9094,-60.9789,2,0
15690,2020-03-22,,Saint Vincent and the Grenadines,12.9843,-61.2872,1,0
15691,2020-03-22,,San Marino,43.9424,12.4578,175,20
15692,2020-03-22,,Saudi Arabia,24.0,45.0,511,0
15693,2020-03-22,,Senegal,14.4974,-14.4524,67,0
15694,2020-03-22,,Serbia,44.0165,21.0059,222,2
15695,2020-03-22,,Seychelles,-4.6796,55.492,7,0
15696,2020-03-22,,Sierra Leone,8.460555000000001,-11.779889,0,0
15697,2020-03-22,,Singapore,1.2833,103.8333,455,2
15698,2020-03-22,,Slovakia,48.669,19.699,185,0
15699,2020-03-22,,Slovenia,46.1512,14.9955,414,2
15700,2020-03-22,,Somalia,5.1521,46.1996,1,0
15701,2020-03-22,,South Africa,-30.5595,22.9375,274,0
15702,2020-03-22,,Spain,40.0,-4.0,28768,1772
15703,2020-03-22,,Sri Lanka,7.0,81.0,82,0
15704,2020-03-22,,Sudan,12.8628,30.2176,2,1
15705,2020-03-22,,Suriname,3.9193,-56.0278,5,0
15706,2020-03-22,,Sweden,63.0,16.0,1934,21
15707,2020-03-22,,Switzerland,46.8182,8.2275,7474,98
15708,2020-03-22,,Syria,34.802075,38.99681500000001,1,0
15709,2020-03-22,,Taiwan*,23.7,121.0,169,2
15710,2020-03-22,,Tanzania,-6.369,34.8888,12,0
15711,2020-03-22,,Thailand,15.0,101.0,599,1
15712,2020-03-22,,Timor-Leste,-8.874217,125.727539,1,0
15713,2020-03-22,,Togo,8.6195,0.8248,16,0
15714,2020-03-22,,Trinidad and Tobago,10.6918,-61.2225,50,0
15715,2020-03-22,,Tunisia,34.0,9.0,75,3
15716,2020-03-22,,Turkey,38.9637,35.2433,1236,30
15717,2020-03-22,,US,37.0902,-95.7129,33276,417
15718,2020-03-22,,Uganda,1.0,32.0,1,0
15719,2020-03-22,,Ukraine,48.3794,31.1656,73,3
15720,2020-03-22,,United Arab Emirates,24.0,54.0,153,2
15721,2020-03-22,Bermuda,United Kingdom,32.3078,-64.7505,6,0
15722,2020-03-22,Cayman Islands,United Kingdom,19.3133,-81.2546,3,1
15723,2020-03-22,Channel Islands,United Kingdom,49.3723,-2.3644,32,0
15724,2020-03-22,Gibraltar,United Kingdom,36.1408,-5.3536,15,0
15725,2020-03-22,Isle of Man,United Kingdom,54.2361,-4.5481,5,0
15726,2020-03-22,Montserrat,United Kingdom,16.7425,-62.1874,1,0
15727,2020-03-22,,United Kingdom,55.3781,-3.4360000000000004,5683,281
15728,2020-03-22,Anguilla,United Kingdom,18.2206,-63.0686,0,0
15729,2020-03-22,British Virgin Islands,United Kingdom,18.4207,-64.64,0,0
15730,2020-03-22,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,0,0
15731,2020-03-22,,Uruguay,-32.5228,-55.7658,158,0
15732,2020-03-22,,Uzbekistan,41.3775,64.5853,43,0
15733,2020-03-22,,Venezuela,6.4238,-66.5897,70,0
15734,2020-03-22,,Vietnam,16.0,108.0,113,0
15735,2020-03-22,,West Bank and Gaza,31.9522,35.2332,52,0
15736,2020-03-22,,Zambia,-15.4167,28.2833,3,0
15737,2020-03-22,,Zimbabwe,-20.0,30.0,3,0
15738,2020-03-23,,Afghanistan,33.0,65.0,40,1
15739,2020-03-23,,Albania,41.1533,20.1683,104,4
15740,2020-03-23,,Algeria,28.0339,1.6596,230,17
15741,2020-03-23,,Andorra,42.5063,1.5218,133,1
15742,2020-03-23,,Angola,-11.2027,17.8739,3,0
15743,2020-03-23,,Antigua and Barbuda,17.0608,-61.7964,3,0
15744,2020-03-23,,Argentina,-38.4161,-63.6167,301,4
15745,2020-03-23,,Armenia,40.0691,45.0382,235,0
15746,2020-03-23,Australian Capital Territory,Australia,-35.4735,149.0124,32,0
15747,2020-03-23,New South Wales,Australia,-33.8688,151.2093,669,6
15748,2020-03-23,Northern Territory,Australia,-12.4634,130.8456,5,0
15749,2020-03-23,Queensland,Australia,-28.0167,153.4,319,0
15750,2020-03-23,South Australia,Australia,-34.9285,138.6007,134,0
15751,2020-03-23,Tasmania,Australia,-41.4545,145.9707,28,0
15752,2020-03-23,Victoria,Australia,-37.8136,144.9631,355,0
15753,2020-03-23,Western Australia,Australia,-31.9505,115.8605,140,1
15754,2020-03-23,,Austria,47.5162,14.5501,4474,21
15755,2020-03-23,,Azerbaijan,40.1431,47.5769,72,1
15756,2020-03-23,,Bahamas,25.0343,-77.3963,4,0
15757,2020-03-23,,Bahrain,26.0275,50.55,377,2
15758,2020-03-23,,Bangladesh,23.685,90.3563,33,3
15759,2020-03-23,,Barbados,13.1939,-59.5432,17,0
15760,2020-03-23,,Belarus,53.7098,27.9534,81,0
15761,2020-03-23,,Belgium,50.8333,4.0,3743,88
15762,2020-03-23,,Belize,13.1939,-59.5432,1,0
15763,2020-03-23,,Benin,9.3077,2.3158,5,0
15764,2020-03-23,,Bhutan,27.5142,90.4336,2,0
15765,2020-03-23,,Bolivia,-16.2902,-63.5887,27,0
15766,2020-03-23,,Bosnia and Herzegovina,43.9159,17.6791,136,1
15767,2020-03-23,,Botswana,-22.3285,24.6849,0,0
15768,2020-03-23,,Brazil,-14.235,-51.9253,1924,34
15769,2020-03-23,,Brunei,4.5353,114.7277,91,0
15770,2020-03-23,,Bulgaria,42.7339,25.4858,201,3
15771,2020-03-23,,Burkina Faso,12.2383,-1.5616,99,4
15772,2020-03-23,,Burma,21.9162,95.956,0,0
15773,2020-03-23,,Burundi,-3.3731,29.9189,0,0
15774,2020-03-23,,Cabo Verde,16.5388,-23.0418,3,0
15775,2020-03-23,,Cambodia,11.55,104.9167,87,0
15776,2020-03-23,,Cameroon,3.848,11.5021,56,0
15777,2020-03-23,Alberta,Canada,53.9333,-116.5765,301,1
15778,2020-03-23,British Columbia,Canada,49.2827,-123.1207,472,13
15779,2020-03-23,Grand Princess,Canada,37.6489,-122.6655,13,0
15780,2020-03-23,Manitoba,Canada,53.7609,-98.8139,20,0
15781,2020-03-23,New Brunswick,Canada,46.5653,-66.4619,17,0
15782,2020-03-23,Newfoundland and Labrador,Canada,53.1355,-57.6604,24,0
15783,2020-03-23,Nova Scotia,Canada,44.682,-63.7443,41,0
15784,2020-03-23,Ontario,Canada,51.2538,-85.3232,503,6
15785,2020-03-23,Prince Edward Island,Canada,46.5107,-63.4168,3,0
15786,2020-03-23,Quebec,Canada,52.9399,-73.5491,628,4
15787,2020-03-23,Saskatchewan,Canada,52.9399,-106.4509,66,0
15788,2020-03-23,Diamond Princess,Canada,0.0,0.0,0,1
15789,2020-03-23,Recovered,Canada,0.0,0.0,0,0
15790,2020-03-23,Northwest Territories,Canada,64.8255,-124.8457,0,0
15791,2020-03-23,Yukon,Canada,64.2823,-135.0,0,0
15792,2020-03-23,,Central African Republic,6.6111,20.9394,3,0
15793,2020-03-23,,Chad,15.4542,18.7322,1,0
15794,2020-03-23,,Chile,-35.6751,-71.543,746,2
15795,2020-03-23,Anhui,China,31.8257,117.2264,990,6
15796,2020-03-23,Beijing,China,40.1824,116.4142,537,8
15797,2020-03-23,Chongqing,China,30.0572,107.874,578,6
15798,2020-03-23,Fujian,China,26.0789,117.9874,313,1
15799,2020-03-23,Gansu,China,37.8099,101.0583,136,2
15800,2020-03-23,Guangdong,China,23.3417,113.4244,1415,8
15801,2020-03-23,Guangxi,China,23.8298,108.7881,254,2
15802,2020-03-23,Guizhou,China,26.8154,106.8748,146,2
15803,2020-03-23,Hainan,China,19.1959,109.7453,168,6
15804,2020-03-23,Hebei,China,39.549,116.1306,319,6
15805,2020-03-23,Heilongjiang,China,47.862,127.7615,484,13
15806,2020-03-23,Henan,China,33.882,113.614,1274,22
15807,2020-03-23,Hong Kong,China,22.3,114.2,356,4
15808,2020-03-23,Hubei,China,30.9756,112.2707,67800,3153
15809,2020-03-23,Hunan,China,27.6104,111.7088,1018,4
15810,2020-03-23,Inner Mongolia,China,44.0935,113.9448,75,1
15811,2020-03-23,Jiangsu,China,32.9711,119.455,633,0
15812,2020-03-23,Jiangxi,China,27.614,115.7221,936,1
15813,2020-03-23,Jilin,China,43.6661,126.1923,93,1
15814,2020-03-23,Liaoning,China,41.2956,122.6085,127,2
15815,2020-03-23,Macau,China,22.1667,113.55,24,0
15816,2020-03-23,Ningxia,China,37.2692,106.1655,75,0
15817,2020-03-23,Qinghai,China,35.7452,95.9956,18,0
15818,2020-03-23,Shaanxi,China,35.1917,108.8701,248,3
15819,2020-03-23,Shandong,China,36.3427,118.1498,768,7
15820,2020-03-23,Shanghai,China,31.202,121.4491,404,4
15821,2020-03-23,Shanxi,China,37.5777,112.2922,134,0
15822,2020-03-23,Sichuan,China,30.6171,102.7103,543,3
15823,2020-03-23,Tianjin,China,39.3054,117.323,141,3
15824,2020-03-23,Tibet,China,31.6927,88.0924,1,0
15825,2020-03-23,Xinjiang,China,41.1129,85.2401,76,3
15826,2020-03-23,Yunnan,China,24.974,101.487,176,2
15827,2020-03-23,Zhejiang,China,29.1832,120.0934,1238,1
15828,2020-03-23,,Colombia,4.5709,-74.2973,277,3
15829,2020-03-23,,Congo (Brazzaville),-4.0383,21.7587,4,0
15830,2020-03-23,,Congo (Kinshasa),-4.0383,21.7587,36,1
15831,2020-03-23,,Costa Rica,9.7489,-83.7534,158,2
15832,2020-03-23,,Cote d'Ivoire,7.54,-5.5471,25,0
15833,2020-03-23,,Croatia,45.1,15.2,315,1
15834,2020-03-23,,Cuba,22.0,-80.0,40,1
15835,2020-03-23,,Cyprus,35.1264,33.4299,116,1
15836,2020-03-23,,Czechia,49.8175,15.473,1236,1
15837,2020-03-23,Faroe Islands,Denmark,61.8926,-6.9118,118,0
15838,2020-03-23,Greenland,Denmark,71.7069,-42.6043,4,0
15839,2020-03-23,,Denmark,56.2639,9.5018,1450,24
15840,2020-03-23,,Diamond Princess,0.0,0.0,712,8
15841,2020-03-23,,Djibouti,11.8251,42.5903,3,0
15842,2020-03-23,,Dominica,15.415,-61.371,2,0
15843,2020-03-23,,Dominican Republic,18.7357,-70.1627,245,3
15844,2020-03-23,,Ecuador,-1.8312,-78.1834,981,18
15845,2020-03-23,,Egypt,26.0,30.0,366,19
15846,2020-03-23,,El Salvador,13.7942,-88.8965,3,0
15847,2020-03-23,,Equatorial Guinea,1.5,10.0,9,0
15848,2020-03-23,,Eritrea,15.1794,39.7823,1,0
15849,2020-03-23,,Estonia,58.5953,25.0136,352,0
15850,2020-03-23,,Eswatini,-26.5225,31.4659,4,0
15851,2020-03-23,,Ethiopia,9.145,40.4897,11,0
15852,2020-03-23,,Fiji,-17.7134,178.065,3,0
15853,2020-03-23,,Finland,64.0,26.0,700,1
15854,2020-03-23,French Guiana,France,3.9339,-53.1258,20,0
15855,2020-03-23,French Polynesia,France,-17.6797,149.4068,18,0
15856,2020-03-23,Guadeloupe,France,16.25,-61.5833,62,1
15857,2020-03-23,Mayotte,France,-12.8275,45.1662,24,0
15858,2020-03-23,New Caledonia,France,-20.9043,165.618,8,0
15859,2020-03-23,Reunion,France,-21.1351,55.2471,71,0
15860,2020-03-23,Saint Barthelemy,France,17.9,-62.8333,3,0
15861,2020-03-23,St Martin,France,18.0708,-63.0501,8,0
15862,2020-03-23,Martinique,France,14.6415,-61.0242,53,1
15863,2020-03-23,,France,46.2276,2.2137,19856,860
15864,2020-03-23,,Gabon,-0.8037,11.6094,5,1
15865,2020-03-23,,Gambia,13.4432,-15.3101,2,1
15866,2020-03-23,,Georgia,42.3154,43.3569,61,0
15867,2020-03-23,,Germany,51.0,9.0,29056,123
15868,2020-03-23,,Ghana,7.9465,-1.0232,27,2
15869,2020-03-23,,Greece,39.0742,21.8243,695,17
15870,2020-03-23,,Grenada,12.1165,-61.679,1,0
15871,2020-03-23,,Guatemala,15.7835,-90.2308,20,1
15872,2020-03-23,,Guinea,9.9456,-9.6966,4,0
15873,2020-03-23,,Guinea-Bissau,11.8037,-15.1804,0,0
15874,2020-03-23,,Guyana,5.0,-58.75,20,1
15875,2020-03-23,,Haiti,18.9712,-72.2852,6,0
15876,2020-03-23,,Holy See,41.9029,12.4534,1,0
15877,2020-03-23,,Honduras,15.2,-86.2419,30,0
15878,2020-03-23,,Hungary,47.1625,19.5033,167,7
15879,2020-03-23,,Iceland,64.9631,-19.0208,588,1
15880,2020-03-23,,India,21.0,78.0,499,10
15881,2020-03-23,,Indonesia,-0.7893,113.9213,579,49
